,Date,SKEW
6009,2013-11-19,133.62
6010,2013-11-20,133.25
6011,2013-11-21,124.63
6012,2013-11-22,133.76
6013,2013-11-25,134.23
6014,2013-11-26,133.64
6015,2013-11-27,133.82
6016,2013-11-29,130.82
6017,2013-12-02,131.64
6018,2013-12-03,132.38
6019,2013-12-04,131.63
6020,2013-12-05,128.01
6021,2013-12-06,132.32
6022,2013-12-09,126.09
6023,2013-12-10,126.68
6024,2013-12-11,126.74
6025,2013-12-12,125.09
6026,2013-12-13,126.22
6027,2013-12-16,128.21
6028,2013-12-17,128.75
6029,2013-12-18,135.58
6030,2013-12-19,137.86
6031,2013-12-20,143.2
6032,2013-12-23,138.11
6033,2013-12-24,137.88
6034,2013-12-26,136.65
6035,2013-12-27,136.72
6036,2013-12-30,134.36
6037,2013-12-31,133.63
6038,2014-01-02,133.73
6039,2014-01-03,134.46
6040,2014-01-06,131.99
6041,2014-01-07,129.1
6042,2014-01-08,129.46
6043,2014-01-09,130.87
6044,2014-01-10,126.15
6045,2014-01-13,130.59
6046,2014-01-14,133.43
6047,2014-01-15,132.69
6048,2014-01-16,136.35
6049,2014-01-17,139.62
6050,2014-01-21,138.77
6051,2014-01-22,138.92
6052,2014-01-23,135.71
6053,2014-01-24,131.61
6054,2014-01-27,128.73
6055,2014-01-28,128.3
6056,2014-01-29,126.71
6057,2014-01-30,127.91
6058,2014-01-31,128.37
6059,2014-02-03,126.17
6060,2014-02-04,127.26
6061,2014-02-05,127.79
6062,2014-02-06,124.68
6063,2014-02-07,129.01
6064,2014-02-10,126.26
6065,2014-02-11,126.7
6066,2014-02-12,127.84
6067,2014-02-13,128.57
6068,2014-02-14,129.25
6069,2014-02-18,124.25
6070,2014-02-19,129.12
6071,2014-02-20,134.37
6072,2014-02-21,138.79
6073,2014-02-24,134.47
6074,2014-02-25,121.92
6075,2014-02-26,132.22
6076,2014-02-27,137.24
6077,2014-02-28,137.17
6078,2014-03-03,129.12
6079,2014-03-04,131.65
6080,2014-03-05,129.49
6081,2014-03-06,133.46
6082,2014-03-07,130.49
6083,2014-03-10,131.35
6084,2014-03-11,130.08
6085,2014-03-12,132.33
6086,2014-03-13,127.66
6087,2014-03-14,126.26
6088,2014-03-17,131.87
6089,2014-03-18,129.37
6090,2014-03-19,132.74
6091,2014-03-20,134.02
6092,2014-03-21,132.82
6093,2014-03-24,132.7
6094,2014-03-25,121.81
6095,2014-03-26,119.05
6096,2014-03-27,117.96
6097,2014-03-28,124.98
6098,2014-03-31,123.25
6099,2014-04-01,128.08
6100,2014-04-02,127.3
6101,2014-04-03,128.13
6102,2014-04-04,126.61
6103,2014-04-07,123.92
6104,2014-04-08,124.34
6105,2014-04-09,130.79
6106,2014-04-10,125.11
6107,2014-04-11,122.59
6108,2014-04-14,123.76
6109,2014-04-15,129.24
6110,2014-04-16,125.43
6111,2014-04-17,127.93
6112,2014-04-21,119.11
6113,2014-04-22,126.51
6114,2014-04-23,126.11
6115,2014-04-24,124.79
6116,2014-04-25,121.95
6117,2014-04-28,123.69
6118,2014-04-29,123.44
6119,2014-04-30,124.53
6120,2014-05-01,124.9
6121,2014-05-02,124.13
6122,2014-05-05,123.56
6123,2014-05-06,121.18
6124,2014-05-07,123.27
6125,2014-05-08,123.93
6126,2014-05-09,125.6
6127,2014-05-12,125.28
6128,2014-05-13,124.3
6129,2014-05-14,122.75
6130,2014-05-15,123.6
6131,2014-05-16,127.23
6132,2014-05-19,128.18
6133,2014-05-20,127.47
6134,2014-05-21,123.89
6135,2014-05-22,123.68
6136,2014-05-23,125.13
6137,2014-05-27,123.64
6138,2014-05-28,124.18
6139,2014-05-29,125.81
6140,2014-05-30,124.23
6141,2014-06-02,123.33
6142,2014-06-03,121.79
6143,2014-06-04,121.48
6144,2014-06-05,122.21
6145,2014-06-06,122.88
6146,2014-06-09,124.67
6147,2014-06-10,125.38
6148,2014-06-11,126.71
6149,2014-06-12,127.82
6150,2014-06-13,127.78
6151,2014-06-16,127.67
6152,2014-06-17,130.18
6153,2014-06-18,129.53
6154,2014-06-19,138.61
6155,2014-06-20,143.26
6156,2014-06-23,139.41
6157,2014-06-24,134.65
6158,2014-06-25,131.82
6159,2014-06-26,132.81
6160,2014-06-27,135.36
6161,2014-06-30,139.35
6162,2014-07-01,139.36
6163,2014-07-02,140.37
6164,2014-07-03,142.28
6165,2014-07-07,137.76
6166,2014-07-08,134.2
6167,2014-07-09,135.8
6168,2014-07-10,134.43
6169,2014-07-11,138.74
6170,2014-07-14,139.94
6171,2014-07-15,136.92
6172,2014-07-16,134.86
6173,2014-07-17,131.65
6174,2014-07-18,141.19
6175,2014-07-21,138.75
6176,2014-07-22,136.37
6177,2014-07-23,132.55
6178,2014-07-24,133.8
6179,2014-07-25,135.26
6180,2014-07-28,135.02
6181,2014-07-29,132.35
6182,2014-07-30,130.54
6183,2014-07-31,128.71
6184,2014-08-01,128.93
6185,2014-08-04,126.86
6186,2014-08-05,124.62
6187,2014-08-06,124.41
6188,2014-08-07,124.68
6189,2014-08-08,120.36
6190,2014-08-11,124.24
6191,2014-08-12,123.69
6192,2014-08-13,126.93
6193,2014-08-14,132.46
6194,2014-08-15,135.43
6195,2014-08-18,138.46
6196,2014-08-19,138.69
6197,2014-08-20,135.46
6198,2014-08-21,135.75
6199,2014-08-22,135.1
6200,2014-08-25,135.42
6201,2014-08-26,133.54
6202,2014-08-27,135.41
6203,2014-08-28,137.95
6204,2014-08-29,127.01
6205,2014-09-02,131.72
6206,2014-09-03,131.55
6207,2014-09-04,130.15
6208,2014-09-05,137.49
6209,2014-09-08,132.91
6210,2014-09-09,136.88
6211,2014-09-10,130.53
6212,2014-09-11,132.72
6213,2014-09-12,127.37
6214,2014-09-15,127.09
6215,2014-09-16,126.81
6216,2014-09-17,138.13
6217,2014-09-18,142.1
6218,2014-09-19,146.08
6219,2014-09-22,139.85
6220,2014-09-23,132.46
6221,2014-09-24,126.9
6222,2014-09-25,132.24
6223,2014-09-26,130.49
6224,2014-09-29,131.67
6225,2014-09-30,127.73
6226,2014-10-01,123.17
6227,2014-10-02,125.35
6228,2014-10-03,122.53
6229,2014-10-06,126.96
6230,2014-10-07,120.85
6231,2014-10-08,128.08
6232,2014-10-09,123.58
6233,2014-10-10,130.82
6234,2014-10-13,130.36
6235,2014-10-14,127.78
6236,2014-10-15,111.31
6237,2014-10-16,127.97
6238,2014-10-17,131.71
6239,2014-10-20,120.62
6240,2014-10-21,129.18
6241,2014-10-22,127.04
6242,2014-10-23,128.77
6243,2014-10-24,125.57
6244,2014-10-27,123.77
6245,2014-10-28,127.56
6246,2014-10-29,124.18
6247,2014-10-30,121.02
6248,2014-10-31,124.75
6249,2014-11-03,124.64
6250,2014-11-04,124.19
6251,2014-11-05,125.66
6252,2014-11-06,124.93
6253,2014-11-07,127.08
6254,2014-11-10,130.51
6255,2014-11-11,127.11
6256,2014-11-12,125.71
6257,2014-11-13,128.96
6258,2014-11-14,128.68
6259,2014-11-17,123.69
6260,2014-11-18,132.03
6261,2014-11-19,124.66
6262,2014-11-20,136.35
6263,2014-11-21,138.46
6264,2014-11-24,140.18
6265,2014-11-25,126.27
6266,2014-11-26,139.86
6267,2014-11-28,131.89
6268,2014-12-01,127.95
6269,2014-12-02,121.64
6270,2014-12-03,134.44
6271,2014-12-04,128.73
6272,2014-12-05,131.41
6273,2014-12-08,137.62
6274,2014-12-09,136.69
6275,2014-12-10,130.88
6276,2014-12-11,130.73
6277,2014-12-12,131.47
6278,2014-12-15,135.12
6279,2014-12-16,131.21
6280,2014-12-17,125.48
6281,2014-12-18,126.24
6282,2014-12-19,138.63
6283,2014-12-22,136.61
6284,2014-12-23,136.93
6285,2014-12-24,135.65
6286,2014-12-26,135.03
6287,2014-12-29,127.6
6288,2014-12-30,136.39
6289,2014-12-31,133.84
6290,2015-01-02,128.66
6291,2015-01-05,127.79
6292,2015-01-06,125.27
6293,2015-01-07,123.56
6294,2015-01-08,124.77
6295,2015-01-09,121.69
6296,2015-01-12,121.09
6297,2015-01-13,122.2
6298,2015-01-14,132.66
6299,2015-01-15,120.77
6300,2015-01-16,131.39
6301,2015-01-20,123.63
6302,2015-01-21,134.3
6303,2015-01-22,139.13
6304,2015-01-23,132.09
6305,2015-01-26,135.02
6306,2015-01-27,128.43
6307,2015-01-28,123.76
6308,2015-01-29,130.45
6309,2015-01-30,125.36
6310,2015-02-02,129.98
6311,2015-02-03,129.78
6312,2015-02-04,126.2
6313,2015-02-05,127.54
6314,2015-02-06,125.62
6315,2015-02-09,129.85
6316,2015-02-10,126.51
6317,2015-02-11,128.39
6318,2015-02-12,129.95
6319,2015-02-13,126.04
6320,2015-02-17,127.42
6321,2015-02-18,127.42
6322,2015-02-19,131.3
6323,2015-02-20,125.24
6324,2015-02-23,134.66
6325,2015-02-24,136.26
6326,2015-02-25,136.33
6327,2015-02-26,126.2
6328,2015-02-27,126.4
6329,2015-03-02,126.01
6330,2015-03-03,123.09
6331,2015-03-04,127.89
6332,2015-03-05,127.26
6333,2015-03-06,124.65
6334,2015-03-09,124.16
6335,2015-03-10,123.53
6336,2015-03-11,123.72
6337,2015-03-12,121.53
6338,2015-03-13,120.6
6339,2015-03-16,122.83
6340,2015-03-17,125.44
6341,2015-03-18,128.51
6342,2015-03-19,127.95
6343,2015-03-20,131.09
6344,2015-03-23,127.12
6345,2015-03-24,126.82
6346,2015-03-25,122.96
6347,2015-03-26,122.86
6348,2015-03-27,121.8
6349,2015-03-30,122.69
6350,2015-03-31,120.35
6351,2015-04-01,120.76
6352,2015-04-02,119.92
6353,2015-04-06,120.05
6354,2015-04-07,121.34
6355,2015-04-08,124.24
6356,2015-04-09,125.87
6357,2015-04-10,127.22
6358,2015-04-13,117.46
6359,2015-04-14,123.64
6360,2015-04-15,119.71
6361,2015-04-16,120.37
6362,2015-04-17,122.24
6363,2015-04-20,124.16
6364,2015-04-21,122.77
6365,2015-04-22,124.07
6366,2015-04-23,123.26
6367,2015-04-24,119.95
6368,2015-04-27,122.84
6369,2015-04-28,124.02
6370,2015-04-29,125.36
6371,2015-04-30,115.96
6372,2015-05-01,122.37
6373,2015-05-04,121.68
6374,2015-05-05,122.22
6375,2015-05-06,119.74
6376,2015-05-07,120.73
6377,2015-05-08,122.93
6378,2015-05-11,115.96
6379,2015-05-12,123.92
6380,2015-05-13,126.04
6381,2015-05-14,127.63
6382,2015-05-15,127.56
6383,2015-05-18,126.91
6384,2015-05-19,126.28
6385,2015-05-20,125.01
6386,2015-05-21,121.11
6387,2015-05-22,124.86
6388,2015-05-26,123.06
6389,2015-05-27,123.6
6390,2015-05-28,125.37
6391,2015-05-29,122.5
6392,2015-06-01,122.43
6393,2015-06-02,121.17
6394,2015-06-03,124.59
6395,2015-06-04,121.98
6396,2015-06-05,119.62
6397,2015-06-08,118.33
6398,2015-06-09,119.4
6399,2015-06-10,120.83
6400,2015-06-11,125.32
6401,2015-06-12,119.26
6402,2015-06-15,119.25
6403,2015-06-16,120.23
6404,2015-06-17,119.09
6405,2015-06-18,120.17
6406,2015-06-19,119.5
6407,2015-06-22,120.52
6408,2015-06-23,122.78
6409,2015-06-24,119.52
6410,2015-06-25,122.68
6411,2015-06-26,123.07
6412,2015-06-29,124.54
6413,2015-06-30,123.88
6414,2015-07-01,120.14
6415,2015-07-02,121.52
6416,2015-07-06,118.68
6417,2015-07-07,117.37
6418,2015-07-08,118.25
6419,2015-07-09,120.34
6420,2015-07-10,118.52
6421,2015-07-13,121.57
6422,2015-07-14,123.11
6423,2015-07-15,123.06
6424,2015-07-16,124.67
6425,2015-07-17,127.91
6426,2015-07-20,125.06
6427,2015-07-21,124.9
6428,2015-07-22,130.42
6429,2015-07-23,123.18
6430,2015-07-24,126.32
6431,2015-07-27,126.67
6432,2015-07-28,123.52
6433,2015-07-29,121.03
6434,2015-07-30,122.06
6435,2015-07-31,124.2
6436,2015-08-03,119.32
6437,2015-08-04,119.79
6438,2015-08-05,119.1
6439,2015-08-06,126.09
6440,2015-08-07,117.82
6441,2015-08-10,121.54
6442,2015-08-11,124.37
6443,2015-08-12,119.97
6444,2015-08-13,119.96
6445,2015-08-14,119.37
6446,2015-08-17,120.27
6447,2015-08-18,124.34
6448,2015-08-19,122.14
6449,2015-08-20,118.76
6450,2015-08-21,118.76
6451,2015-08-24,129.46
6452,2015-08-25,126.78
6453,2015-08-26,124.35
6454,2015-08-27,126.31
6455,2015-08-28,130.38
6456,2015-08-31,129.36
6457,2015-09-01,125.35
6458,2015-09-02,125.35
6459,2015-09-03,132.43
6460,2015-09-04,142.19
6461,2015-09-08,132.37
6462,2015-09-09,137.03
6463,2015-09-10,131.42
6464,2015-09-11,118.18
6465,2015-09-14,142.93
6466,2015-09-15,136.0
6467,2015-09-16,142.16
6468,2015-09-17,137.49
6469,2015-09-18,119.47
6470,2015-09-21,135.45
6471,2015-09-22,135.94
6472,2015-09-23,136.71
6473,2015-09-24,134.03
6474,2015-09-25,135.16
6475,2015-09-28,134.18
6476,2015-09-29,136.71
6477,2015-09-30,113.9
6478,2015-10-01,124.81
6479,2015-10-02,115.75
6480,2015-10-05,132.83
6481,2015-10-06,129.32
6482,2015-10-07,132.39
6483,2015-10-08,136.69
6484,2015-10-09,134.66
6485,2015-10-12,137.25
6486,2015-10-13,133.81
6487,2015-10-14,135.82
6488,2015-10-15,144.72
6489,2015-10-16,135.04
6490,2015-10-19,139.92
6491,2015-10-20,140.7
6492,2015-10-21,133.07
6493,2015-10-22,121.02
6494,2015-10-23,135.62
6495,2015-10-26,132.29
6496,2015-10-27,132.17
6497,2015-10-28,134.43
6498,2015-10-29,134.64
6499,2015-10-30,125.77
6500,2015-11-02,138.78
6501,2015-11-03,137.4
6502,2015-11-04,134.44
6503,2015-11-05,135.21
6504,2015-11-06,137.75
6505,2015-11-09,134.34
6506,2015-11-10,132.24
6507,2015-11-11,132.44
6508,2015-11-12,136.93
6509,2015-11-13,139.5
6510,2015-11-16,131.77
6511,2015-11-17,136.97
6512,2015-11-18,136.86
6513,2015-11-19,139.17
6514,2015-11-20,126.86
6515,2015-11-23,139.51
6516,2015-11-24,138.17
6517,2015-11-25,139.45
6518,2015-11-27,137.66
6519,2015-11-30,127.25
6520,2015-12-01,135.57
6521,2015-12-02,132.66
6522,2015-12-03,135.26
6523,2015-12-04,136.31
6524,2015-12-07,136.77
6525,2015-12-08,131.25
6526,2015-12-09,134.26
6527,2015-12-10,134.94
6528,2015-12-11,146.53
6529,2015-12-14,140.92
6530,2015-12-15,143.35
6531,2015-12-16,135.5
6532,2015-12-17,131.2
6533,2015-12-18,140.84
6534,2015-12-21,125.18
6535,2015-12-22,133.63
6536,2015-12-23,134.69
6537,2015-12-24,128.78
6538,2015-12-28,136.29
6539,2015-12-29,139.26
6540,2015-12-30,143.0
6541,2015-12-31,124.43
6542,2016-01-04,140.0
6543,2016-01-05,135.07
6544,2016-01-06,135.07
6545,2016-01-07,135.94
6546,2016-01-08,138.83
6547,2016-01-11,142.52
6548,2016-01-12,138.67
6549,2016-01-13,145.88
6550,2016-01-14,138.79
6551,2016-01-15,145.03
6552,2016-01-19,137.9
6553,2016-01-20,134.82
6554,2016-01-21,132.99
6555,2016-01-22,133.64
6556,2016-01-25,132.27
6557,2016-01-26,129.53
6558,2016-01-27,129.06
6559,2016-01-28,129.23
6560,2016-01-29,120.86
6561,2016-02-01,126.38
6562,2016-02-02,119.83
6563,2016-02-03,122.04
6564,2016-02-04,122.69
6565,2016-02-05,119.01
6566,2016-02-08,120.25
6567,2016-02-09,120.74
6568,2016-02-10,120.36
6569,2016-02-11,122.38
6570,2016-02-12,117.75
6571,2016-02-16,125.77
6572,2016-02-17,124.99
6573,2016-02-18,125.33
6574,2016-02-19,123.61
6575,2016-02-22,117.46
6576,2016-02-23,119.67
6577,2016-02-24,119.46
6578,2016-02-25,122.02
6579,2016-02-26,118.65
6580,2016-02-29,117.68
6581,2016-03-01,119.81
6582,2016-03-02,122.35
6583,2016-03-03,125.27
6584,2016-03-04,121.65
6585,2016-03-07,124.01
6586,2016-03-08,123.53
6587,2016-03-09,123.47
6588,2016-03-10,130.04
6589,2016-03-11,128.99
6590,2016-03-14,133.3
6591,2016-03-15,132.45
6592,2016-03-16,125.42
6593,2016-03-17,126.65
6594,2016-03-18,126.75
6595,2016-03-21,129.35
6596,2016-03-22,130.99
6597,2016-03-23,129.67
6598,2016-03-24,119.02
6599,2016-03-28,127.74
6600,2016-03-29,132.61
6601,2016-03-30,128.67
6602,2016-03-31,122.03
6603,2016-04-01,124.03
6604,2016-04-04,125.23
6605,2016-04-05,120.27
6606,2016-04-06,125.06
6607,2016-04-07,125.13
6608,2016-04-08,113.84
6609,2016-04-11,119.13
6610,2016-04-12,126.17
6611,2016-04-13,127.13
6612,2016-04-14,126.23
6613,2016-04-15,123.1
6614,2016-04-18,120.55
6615,2016-04-19,126.19
6616,2016-04-20,126.2
6617,2016-04-21,127.06
6618,2016-04-22,123.25
6619,2016-04-25,126.78
6620,2016-04-26,127.4
6621,2016-04-27,126.09
6622,2016-04-28,125.44
6623,2016-04-29,126.49
6624,2016-05-02,127.67
6625,2016-05-03,125.94
6626,2016-05-04,124.31
6627,2016-05-05,123.74
6628,2016-05-06,120.82
6629,2016-05-09,123.17
6630,2016-05-10,124.1
6631,2016-05-11,122.19
6632,2016-05-12,123.52
6633,2016-05-13,121.46
6634,2016-05-16,124.13
6635,2016-05-17,122.96
6636,2016-05-18,122.22
6637,2016-05-19,123.66
6638,2016-05-20,125.61
6639,2016-05-23,124.74
6640,2016-05-24,124.74
6641,2016-05-25,127.13
6642,2016-05-26,129.28
6643,2016-05-27,129.61
6644,2016-05-31,127.7
6645,2016-06-01,132.46
6646,2016-06-02,134.15
6647,2016-06-03,125.04
6648,2016-06-06,125.57
6649,2016-06-07,128.54
6650,2016-06-08,129.23
6651,2016-06-09,129.31
6652,2016-06-10,133.67
6653,2016-06-13,137.49
6654,2016-06-14,138.02
6655,2016-06-15,140.91
6656,2016-06-16,142.5
6657,2016-06-17,137.94
6658,2016-06-20,137.81
6659,2016-06-21,135.92
6660,2016-06-22,136.48
6661,2016-06-23,145.7
6662,2016-06-24,142.92
6663,2016-06-27,136.43
6664,2016-06-28,153.66
6665,2016-06-29,136.46
6666,2016-06-30,140.58
6667,2016-07-01,128.53
6668,2016-07-05,125.35
6669,2016-07-06,123.14
6670,2016-07-07,124.72
6671,2016-07-08,127.2
6672,2016-07-11,125.03
6673,2016-07-12,126.1
6674,2016-07-13,127.29
6675,2016-07-14,128.28
6676,2016-07-15,129.76
6677,2016-07-18,125.38
6678,2016-07-19,129.92
6679,2016-07-20,128.49
6680,2016-07-21,128.01
6681,2016-07-22,128.36
6682,2016-07-25,129.65
6683,2016-07-26,130.02
6684,2016-07-27,125.68
6685,2016-07-28,128.51
6686,2016-07-29,128.25
6687,2016-08-01,128.01
6688,2016-08-02,129.25
6689,2016-08-03,129.99
6690,2016-08-04,127.06
6691,2016-08-05,130.6
6692,2016-08-08,132.94
6693,2016-08-09,135.56
6694,2016-08-10,133.25
6695,2016-08-11,131.28
6696,2016-08-12,132.13
6697,2016-08-15,134.45
6698,2016-08-16,132.27
6699,2016-08-17,136.71
6700,2016-08-18,134.87
6701,2016-08-19,136.58
6702,2016-08-22,135.2
6703,2016-08-23,131.79
6704,2016-08-24,130.43
6705,2016-08-25,131.06
6706,2016-08-26,132.4
6707,2016-08-29,131.3
6708,2016-08-30,136.14
6709,2016-08-31,129.25
6710,2016-09-01,129.83
6711,2016-09-02,128.4
6712,2016-09-06,131.16
6713,2016-09-07,130.94
6714,2016-09-08,129.74
6715,2016-09-09,125.25
6716,2016-09-12,134.18
6717,2016-09-13,131.56
6718,2016-09-14,127.4
6719,2016-09-15,130.57
6720,2016-09-16,125.25
6721,2016-09-19,125.81
6722,2016-09-20,126.85
6723,2016-09-21,122.13
6724,2016-09-22,124.29
6725,2016-09-23,125.13
6726,2016-09-26,121.72
6727,2016-09-27,123.74
6728,2016-09-28,126.85
6729,2016-09-29,122.67
6730,2016-09-30,124.58
6731,2016-10-03,122.86
6732,2016-10-04,119.67
6733,2016-10-05,121.54
6734,2016-10-06,120.48
6735,2016-10-07,119.95
6736,2016-10-10,123.84
6737,2016-10-11,119.79
6738,2016-10-12,122.34
6739,2016-10-13,123.32
6740,2016-10-14,121.86
6741,2016-10-17,124.08
6742,2016-10-18,122.76
6743,2016-10-19,122.56
6744,2016-10-20,123.91
6745,2016-10-21,123.0
6746,2016-10-24,124.6
6747,2016-10-25,122.83
6748,2016-10-26,123.31
6749,2016-10-27,122.35
6750,2016-10-28,126.35
6751,2016-10-31,126.12
6752,2016-11-01,124.46
6753,2016-11-02,126.15
6754,2016-11-03,141.18
6755,2016-11-04,133.03
6756,2016-11-07,134.91
6757,2016-11-08,135.6
6758,2016-11-09,134.61
6759,2016-11-10,127.0
6760,2016-11-11,121.71
6761,2016-11-14,122.71
6762,2016-11-15,119.79
6763,2016-11-16,123.77
6764,2016-11-17,123.06
6765,2016-11-18,126.38
6766,2016-11-21,124.01
6767,2016-11-22,127.98
6768,2016-11-23,125.33
6769,2016-11-25,126.27
6770,2016-11-28,125.75
6771,2016-11-29,128.31
6772,2016-11-30,126.39
6773,2016-12-01,128.37
6774,2016-12-02,128.99
6775,2016-12-05,128.35
6776,2016-12-06,130.92
6777,2016-12-07,123.61
6778,2016-12-08,119.08
6779,2016-12-09,119.51
6780,2016-12-12,123.28
6781,2016-12-13,119.34
6782,2016-12-14,125.43
6783,2016-12-15,129.44
6784,2016-12-16,131.95
6785,2016-12-19,130.47
6786,2016-12-20,122.09
6787,2016-12-21,124.9
6788,2016-12-22,128.02
6789,2016-12-23,120.51
6790,2016-12-27,123.65
6791,2016-12-28,122.37
6792,2016-12-29,124.57
6793,2016-12-30,127.26
6794,2017-01-03,125.79
6795,2017-01-04,124.4
6796,2017-01-05,128.21
6797,2017-01-06,123.67
6798,2017-01-09,122.59
6799,2017-01-10,121.84
6800,2017-01-11,123.06
6801,2017-01-12,126.22
6802,2017-01-13,132.32
6803,2017-01-17,131.55
6804,2017-01-18,143.43
6805,2017-01-19,141.03
6806,2017-01-20,146.33
6807,2017-01-23,137.78
6808,2017-01-24,138.16
6809,2017-01-25,128.8
6810,2017-01-26,129.58
6811,2017-01-27,129.95
6812,2017-01-30,134.32
6813,2017-01-31,138.08
6814,2017-02-01,133.97
6815,2017-02-02,136.65
6816,2017-02-03,133.25
6817,2017-02-06,131.41
6818,2017-02-07,130.46
6819,2017-02-08,134.01
6820,2017-02-09,129.19
6821,2017-02-10,130.47
6822,2017-02-13,130.1
6823,2017-02-14,133.66
6824,2017-02-15,137.55
6825,2017-02-16,141.41
6826,2017-02-17,141.13
6827,2017-02-21,136.93
6828,2017-02-22,138.24
6829,2017-02-23,137.91
6830,2017-02-24,138.66
6831,2017-02-27,134.39
6832,2017-02-28,131.98
6833,2017-03-01,132.16
6834,2017-03-02,133.36
6835,2017-03-03,136.1
6836,2017-03-06,140.17
6837,2017-03-07,138.85
6838,2017-03-08,139.63
6839,2017-03-09,139.48
6840,2017-03-10,138.99
6841,2017-03-13,145.75
6842,2017-03-14,146.11
6843,2017-03-15,147.2
6844,2017-03-16,149.49
6845,2017-03-17,154.34
6846,2017-03-20,152.93
6847,2017-03-21,141.02
6848,2017-03-22,136.07
6849,2017-03-23,132.54
6850,2017-03-24,136.62
6851,2017-03-27,135.37
6852,2017-03-28,134.43
6853,2017-03-29,132.37
6854,2017-03-30,138.84
6855,2017-03-31,138.31
6856,2017-04-03,135.23
6857,2017-04-04,132.28
6858,2017-04-05,130.91
6859,2017-04-06,131.27
6860,2017-04-07,132.7
6861,2017-04-10,132.86
6862,2017-04-11,136.66
6863,2017-04-12,131.93
6864,2017-04-13,134.36
6865,2017-04-17,139.63
6866,2017-04-18,137.2
6867,2017-04-19,140.2
6868,2017-04-20,146.85
6869,2017-04-21,148.42
6870,2017-04-24,144.45
6871,2017-04-25,139.04
6872,2017-04-26,142.13
6873,2017-04-27,142.55
6874,2017-04-28,146.98
6875,2017-05-01,128.46
6876,2017-05-02,127.49
6877,2017-05-03,129.39
6878,2017-05-04,130.48
6879,2017-05-05,131.36
6880,2017-05-08,128.12
6881,2017-05-09,128.28
6882,2017-05-10,128.27
6883,2017-05-11,128.21
6884,2017-05-12,129.65
6885,2017-05-15,129.44
6886,2017-05-16,131.24
6887,2017-05-17,133.51
6888,2017-05-18,137.01
6889,2017-05-19,131.39
6890,2017-05-22,128.57
6891,2017-05-23,124.54
6892,2017-05-24,123.11
6893,2017-05-25,123.65
6894,2017-05-26,125.41
6895,2017-05-30,125.37
6896,2017-05-31,125.11
6897,2017-06-01,124.55
6898,2017-06-02,124.23
6899,2017-06-05,125.05
6900,2017-06-06,125.72
6901,2017-06-07,125.98
6902,2017-06-08,127.09
6903,2017-06-09,131.26
6904,2017-06-12,136.86
6905,2017-06-13,136.41
6906,2017-06-14,135.89
6907,2017-06-15,134.12
6908,2017-06-16,135.02
6909,2017-06-19,138.77
6910,2017-06-20,133.37
6911,2017-06-21,129.89
6912,2017-06-22,130.86
6913,2017-06-23,132.76
6914,2017-06-26,128.6
6915,2017-06-27,125.46
6916,2017-06-28,126.95
6917,2017-06-29,129.15
6918,2017-06-30,129.51
6919,2017-07-03,126.63
6920,2017-07-05,128.67
6921,2017-07-06,127.25
6922,2017-07-07,131.58
6923,2017-07-10,133.4
6924,2017-07-11,132.75
6925,2017-07-12,134.95
6926,2017-07-13,138.35
6927,2017-07-14,137.71
6928,2017-07-17,139.87
6929,2017-07-18,137.53
6930,2017-07-19,136.88
6931,2017-07-20,130.88
6932,2017-07-21,134.53
6933,2017-07-24,132.67
6934,2017-07-25,135.61
6935,2017-07-26,135.61
6936,2017-07-27,140.81
6937,2017-07-28,139.91
6938,2017-07-31,139.82
6939,2017-08-01,138.72
6940,2017-08-02,142.02
6941,2017-08-03,138.32
6942,2017-08-04,139.81
6943,2017-08-07,138.91
6944,2017-08-08,140.05
6945,2017-08-09,141.2
6946,2017-08-10,136.48
6947,2017-08-11,135.43
6948,2017-08-14,142.07
6949,2017-08-15,143.23
6950,2017-08-16,148.62
6951,2017-08-17,142.73
6952,2017-08-18,128.86
6953,2017-08-21,131.61
6954,2017-08-22,135.72
6955,2017-08-23,129.98
6956,2017-08-24,129.95
6957,2017-08-25,130.16
6958,2017-08-28,128.32
6959,2017-08-29,131.48
6960,2017-08-30,130.53
6961,2017-08-31,134.0
6962,2017-09-01,134.85
6963,2017-09-05,133.48
6964,2017-09-06,136.48
6965,2017-09-07,135.39
6966,2017-09-08,130.57
6967,2017-09-11,136.96
6968,2017-09-12,139.6
6969,2017-09-13,142.74
6970,2017-09-14,142.74
6971,2017-09-15,144.54
6972,2017-09-18,143.65
6973,2017-09-19,142.64
6974,2017-09-20,138.94
6975,2017-09-21,137.87
6976,2017-09-22,137.5
6977,2017-09-25,135.07
6978,2017-09-26,134.25
6979,2017-09-27,129.49
6980,2017-09-28,132.99
6981,2017-09-29,137.75
6982,2017-10-02,138.02
6983,2017-10-03,137.15
6984,2017-10-04,144.19
6985,2017-10-05,140.33
6986,2017-10-06,140.35
6987,2017-10-09,139.83
6988,2017-10-10,139.24
6989,2017-10-11,138.74
6990,2017-10-12,136.36
6991,2017-10-13,138.28
6992,2017-10-16,147.53
6993,2017-10-17,150.12
6994,2017-10-18,147.95
6995,2017-10-19,146.16
6996,2017-10-20,148.81
6997,2017-10-23,142.46
6998,2017-10-24,142.15
6999,2017-10-25,138.0
7000,2017-10-26,135.36
7001,2017-10-27,135.7
7002,2017-10-30,132.54
7003,2017-10-31,131.81
7004,2017-11-01,129.05
7005,2017-11-02,128.97
7006,2017-11-03,130.34
7007,2017-11-06,130.52
